Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
9636,0,0.312698,-0.062747,-0.268550,-988.062195,624.803406,1816.403320,-0.042685,-3.164209,0.295658,1275.624512,2224.264404,1308.526611
9637,0,0.308537,-0.065144,-0.263472,-985.523193,631.357666,1816.469971,-0.036481,-3.161906,0.292803,1275.698975,2224.261719,1308.551636
9638,0,0.306142,-0.064864,-0.264259,-982.609558,638.938782,1817.177979,-0.038028,-3.161012,0.292629,1275.734009,2224.279297,1308.582397
9639,0,0.305104,-0.066332,-0.262649,-979.829407,646.573730,1817.732544,-0.035644,-3.162149,0.291239,1275.716064,2224.245117,1308.530640
9640,0,0.298351,-0.069125,-0.260765,-977.081360,653.280762,1817.494751,-0.042493,-3.161710,0.294441,1275.692871,2224.268555,1308.561646
9641,0,0.296270,-0.069005,-0.262372,-974.252808,661.103333,1818.178101,-0.060067,-3.161810,0.301637,1275.602661,2224.337891,1308.515625
9642,0,0.293377,-0.071521,-0.259722,-971.707031,668.265625,1818.295654,-0.035293,-3.163964,0.286299,1275.637695,2224.059082,1308.564087
9643,0,0.296699,-0.063832,-0.267409,-968.821533,677.227051,1820.474854,-0.049213,-3.160194,0.294121,1275.678467,2224.238037,1308.570679
9644,0,0.292206,-0.065938,-0.266251,-966.222168,684.470703,1820.440918,-0.043727,-3.159961,0.294388,1275.722900,2224.273193,1308.564087
9645,0,0.293367,-0.065504,-0.270909,-963.439575,692.948853,1821.131592,-0.042353,-3.161069,0.292653,1275.709595,2224.250732,1308.584717
9646,0,0.290569,-0.066711,-0.269273,-960.999023,700.538208,1821.381104,-0.038993,-3.163473,0.290848,1275.655884,2224.220947,1308.545410
9647,0,0.286486,-0.067546,-0.268962,-958.466858,707.873962,1821.499512,-0.056695,-3.163757,0.298265,1275.581299,2224.259277,1308.490112
9648,0,0.284233,-0.069113,-0.269158,-956.027954,715.437500,1821.657837,-0.041321,-3.162066,0.293616,1275.694336,2224.253418,1308.572510
9649,0,0.279341,-0.073367,-0.266767,-953.531006,722.600220,1821.038330,-0.053457,-3.163380,0.297959,1275.601807,2224.286377,1308.520508
9650,0,0.274592,-0.077860,-0.263665,-951.085266,729.596313,1820.488037,-0.039779,-3.161454,0.291641,1275.721558,2224.257080,1308.565063
9651,0,0.271486,-0.078658,-0.263257,-948.600464,737.070740,1820.546875,-0.031774,-3.164673,0.287912,1275.673950,2224.165039,1308.546021
9652,0,0.268727,-0.079653,-0.263187,-946.185303,744.695435,1820.474243,-0.028162,-3.163153,0.290779,1275.743530,2224.276855,1308.530640
9653,0,0.266566,-0.081157,-0.261763,-943.792053,752.379395,1820.450562,-0.042583,-3.160804,0.292526,1275.723633,2224.269287,1308.582886
9654,0,0.263059,-0.081930,-0.261727,-941.265381,759.717834,1820.246460,-0.042002,-3.161351,0.291447,1275.715576,2224.241455,1308.562012
9655,0,0.261532,-0.081401,-0.263689,-938.712524,767.459656,1820.157837,-0.036559,-3.160969,0.290625,1275.750854,2224.251709,1308.542358
9656,0,0.257774,-0.083196,-0.262109,-936.178833,774.940125,1819.868164,-0.045797,-3.164845,0.296470,1275.616577,2224.270508,1308.529297
9657,0,0.254147,-0.082848,-0.264296,-933.556702,782.776978,1819.654663,-0.031653,-3.164691,0.291185,1275.697510,2224.250488,1308.528564
9658,0,0.252716,-0.083506,-0.263996,-930.947144,790.322510,1819.296387,-0.039020,-3.161774,0.290904,1275.737671,2224.267578,1308.596313
9659,0,0.249732,-0.083574,-0.265297,-928.206116,798.020569,1818.952393,-0.029915,-3.164294,0.289422,1275.708496,2224.241699,1308.564209
9660,0,0.247363,-0.083419,-0.267362,-925.421082,805.725098,1818.533569,-0.024749,-3.163964,0.288905,1275.759644,2224.257568,1308.539673
9661,0,0.245709,-0.082675,-0.270442,-922.540955,813.685425,1818.260254,-0.032895,-3.163764,0.291088,1275.697632,2224.285400,1308.581543
9662,0,0.245937,-0.078742,-0.274723,-919.616821,821.880554,1818.424194,-0.052303,-3.163947,0.298358,1275.614746,2224.306641,1308.519043
9663,0,0.242606,-0.079021,-0.276269,-916.573853,829.684631,1817.960083,-0.050608,-3.163064,0.295471,1275.639526,2224.247559,1308.518188
9664,0,0.237372,-0.080276,-0.277691,-913.486267,837.093506,1816.884277,-0.069500,-3.163170,0.300992,1275.524902,2224.258301,1308.529785
9665,0,0.236758,-0.076510,-0.283015,-910.483521,845.319397,1816.748169,-0.077570,-3.163282,0.303963,1275.472900,2224.298340,1308.529419
9666,0,0.233660,-0.075759,-0.287062,-907.309448,853.337219,1816.152588,-0.067458,-3.164019,0.300261,1275.489746,2224.263672,1308.547241
9667,0,0.231218,-0.074168,-0.291769,-904.174744,861.355408,1815.556396,-0.045500,-3.164238,0.293275,1275.578491,2224.208252,1308.550537
9668,0,0.229089,-0.075051,-0.294633,-901.124756,869.383789,1814.652100,-0.036987,-3.162834,0.290837,1275.690918,2224.260254,1308.578735
9669,0,0.226987,-0.072369,-0.301562,-897.930420,877.276917,1813.924683,-0.022852,-3.176361,0.293187,1275.423706,2223.717773,1308.621948
9670,0,0.224974,-0.072292,-0.306814,-894.857056,885.323120,1812.981567,-0.020839,-3.162016,0.285250,1275.828369,2224.200439,1308.575195
9671,0,0.222976,-0.071075,-0.313232,-891.807800,893.493347,1812.088867,-0.028814,-3.163520,0.289955,1275.733276,2224.249512,1308.541992
9672,0,0.221396,-0.071777,-0.317667,-888.801758,901.445862,1811.004150,-0.048310,-3.163293,0.296831,1275.669678,2224.296631,1308.525269
9673,0,0.219089,-0.071174,-0.324220,-885.819458,909.523621,1809.925781,-0.057616,-3.163942,0.299954,1275.583496,2224.291748,1308.534668
9674,0,0.218694,-0.072786,-0.329411,-882.851807,917.641602,1808.792236,-0.067257,-3.163600,0.301222,1275.514771,2224.251953,1308.524414
9675,0,0.217671,-0.072783,-0.336148,-879.950195,925.755737,1807.654419,-0.050632,-3.162009,0.294643,1275.613770,2224.241943,1308.584839
9676,0,0.215419,-0.074900,-0.340954,-877.115356,933.692139,1806.304443,-0.034721,-3.162782,0.287955,1275.678101,2224.148438,1308.569458
9677,0,0.214257,-0.075964,-0.347125,-874.310608,941.852966,1805.154785,-0.042922,-3.162672,0.291334,1275.650757,2224.190918,1308.589233
9678,0,0.212272,-0.076973,-0.353948,-871.550842,950.015991,1803.945679,-0.028386,-3.175208,0.292897,1275.410034,2223.670166,1308.620483
9679,0,0.211482,-0.078319,-0.360245,-868.843140,958.052673,1802.676025,-0.021961,-3.161776,0.287682,1275.801392,2224.226562,1308.555298
9680,0,0.211130,-0.080394,-0.365941,-866.217590,966.224915,1801.458130,-0.033710,-3.162946,0.292245,1275.696655,2224.260010,1308.560059
9681,0,0.210069,-0.082512,-0.372838,-863.648071,974.281982,1800.125244,-0.028306,-3.164958,0.291786,1275.691162,2224.261963,1308.537476
9682,0,0.208943,-0.083794,-0.380153,-861.165649,982.359863,1798.878174,-0.034084,-3.162126,0.289751,1275.716675,2224.245117,1308.573730
9683,0,0.209426,-0.086025,-0.386928,-858.815613,990.440125,1797.592163,-0.037121,-3.164760,0.292294,1275.627197,2224.244629,1308.532104
9684,0,0.208799,-0.088973,-0.393770,-856.478271,998.465332,1796.314697,-0.033483,-3.165626,0.287966,1275.651245,2224.153809,1308.543335
9685,0,0.209480,-0.093184,-0.398504,-854.240112,1006.341248,1795.016968,-0.031991,-3.164545,0.291893,1275.659180,2224.253418,1308.565063
9686,0,0.209454,-0.095678,-0.405546,-852.000671,1014.280090,1793.965942,-0.036105,-3.161207,0.290107,1275.739746,2224.221191,1308.581787
9687,0,0.211010,-0.098485,-0.412418,-849.844543,1022.198547,1793.010498,-0.049171,-3.164143,0.297981,1275.585327,2224.282715,1308.532593
9688,0,0.212395,-0.102494,-0.418669,-847.598083,1030.037964,1792.144287,-0.040719,-3.160964,0.292187,1275.725098,2224.244141,1308.571777
9689,0,0.212700,-0.105825,-0.425662,-845.322632,1037.939697,1791.523926,-0.034085,-3.163372,0.293257,1275.704346,2224.258301,1308.523926
9690,0,0.214216,-0.109145,-0.433328,-843.005127,1045.866943,1791.104248,-0.043351,-3.161130,0.294342,1275.709106,2224.281250,1308.579834
9691,0,0.216798,-0.113321,-0.440318,-840.653564,1053.836670,1790.817505,-0.035306,-3.162454,0.291569,1275.701416,2224.235107,1308.554932
9692,0,0.220072,-0.117248,-0.448545,-838.198914,1061.820190,1790.792114,-0.034563,-3.162685,0.288281,1275.722290,2224.212402,1308.582520
9693,0,0.223844,-0.120871,-0.457614,-835.604553,1069.937256,1791.031616,-0.019416,-3.175709,0.288542,1275.465210,2223.667725,1308.656250
9694,0,0.227411,-0.124951,-0.465880,-833.024536,1077.910767,1791.437622,-0.016399,-3.163058,0.287879,1275.784058,2224.243164,1308.558472
9695,0,0.230261,-0.128296,-0.474872,-830.281372,1085.980103,1792.040039,-0.038537,-3.163011,0.295540,1275.708740,2224.288330,1308.518799
9696,0,0.232638,-0.132776,-0.482797,-827.461670,1094.076050,1792.755371,-0.031834,-3.162975,0.292571,1275.730469,2224.262451,1308.527100
9697,0,0.233415,-0.136094,-0.492260,-824.542664,1102.026367,1793.490479,-0.051862,-3.163577,0.297194,1275.594482,2224.270020,1308.528687
9698,0,0.234777,-0.138879,-0.501346,-821.557373,1110.094482,1794.494629,-0.050740,-3.160853,0.292559,1275.649048,2224.216064,1308.572754
9699,0,0.237937,-0.143865,-0.508473,-818.536194,1117.984375,1795.410156,-0.057578,-3.163080,0.299171,1275.561279,2224.255127,1308.507446
9700,0,0.237041,-0.145333,-0.519292,-815.377441,1126.058716,1796.550049,-0.073072,-3.162896,0.304426,1275.482544,2224.291992,1308.525391
9701,0,0.237959,-0.149317,-0.526975,-812.179321,1133.883301,1797.533691,-0.054881,-3.163105,0.298932,1275.567871,2224.269531,1308.541138
9702,0,0.237466,-0.152556,-0.536282,-808.847900,1141.739380,1798.465332,-0.042202,-3.163177,0.295687,1275.641357,2224.276611,1308.549316
9703,0,0.239866,-0.156819,-0.544061,-805.481018,1149.453369,1799.466919,-0.040295,-3.160486,0.291141,1275.736572,2224.243652,1308.566162
9704,0,0.239867,-0.160537,-0.551944,-802.003235,1157.137573,1800.331909,-0.048893,-3.162995,0.296329,1275.619873,2224.275391,1308.523438
9705,0,0.240497,-0.163135,-0.561059,-798.423889,1164.834473,1801.263306,-0.058417,-3.161781,0.299789,1275.619873,2224.299805,1308.505737
9706,0,0.240928,-0.167125,-0.569678,-794.595093,1172.559326,1802.012451,-0.043513,-3.162257,0.293795,1275.648682,2224.264648,1308.553711
9707,0,0.241257,-0.171021,-0.576357,-790.847229,1179.811523,1802.696411,-0.056958,-3.162020,0.297469,1275.617188,2224.246338,1308.499268
9708,0,0.240612,-0.171892,-0.584947,-786.946838,1187.176147,1803.657959,-0.063256,-3.162891,0.298428,1275.545044,2224.230957,1308.534302
9709,0,0.240048,-0.173459,-0.592389,-782.905090,1194.382568,1804.448486,-0.068279,-3.162398,0.301908,1275.528198,2224.294434,1308.515381
9710,0,0.238559,-0.173750,-0.601031,-778.710571,1201.446289,1805.247803,-0.047448,-3.159322,0.294000,1275.715698,2224.235596,1308.575806
9711,0,0.235376,-0.172518,-0.612416,-773.932861,1208.437012,1805.915894,-0.037605,-3.162966,0.293889,1275.670044,2224.253662,1308.533569
9712,0,0.239319,-0.174227,-0.617211,-769.815369,1215.836304,1807.139160,-0.027408,-3.163514,0.290539,1275.709717,2224.237305,1308.482544
9713,0,0.237347,-0.172875,-0.625752,-765.220886,1222.890015,1808.032837,-0.040209,-3.164080,0.293766,1275.648926,2224.247803,1308.498413
9714,0,0.236235,-0.172464,-0.633729,-760.552979,1229.800171,1808.796753,-0.048274,-3.163232,0.296843,1275.636353,2224.287354,1308.509766
9715,0,0.234168,-0.172147,-0.642173,-755.676331,1236.674438,1809.508911,-0.060997,-3.162904,0.300223,1275.580566,2224.301025,1308.530396
9716,0,0.231725,-0.170246,-0.651012,-750.675659,1243.309692,1810.193359,-0.043248,-3.164290,0.293474,1275.622681,2224.229736,1308.562378
9717,0,0.229599,-0.169260,-0.659233,-745.620605,1249.910034,1810.860474,-0.040385,-3.162896,0.291761,1275.667114,2224.253418,1308.583130
9718,0,0.228450,-0.168444,-0.667251,-740.472595,1256.462769,1811.588379,-0.040954,-3.159854,0.290770,1275.770630,2224.252686,1308.590576
9719,0,0.225743,-0.165547,-0.677080,-735.175049,1262.830933,1812.158936,-0.040501,-3.161960,0.290562,1275.697266,2224.225098,1308.568481
9720,0,0.224146,-0.164757,-0.685556,-729.793335,1269.132568,1812.802368,-0.037195,-3.162309,0.290527,1275.696899,2224.204102,1308.505615
9721,0,0.221698,-0.162744,-0.694847,-724.383911,1275.231934,1813.297119,-0.036304,-3.162045,0.291878,1275.697388,2224.244629,1308.506958
9722,0,0.220867,-0.161499,-0.703860,-718.837036,1281.404053,1813.887573,-0.027548,-3.163870,0.289744,1275.694214,2224.214844,1308.480957
9723,0,0.219120,-0.158799,-0.715021,-713.124634,1287.418457,1814.332275,-0.033093,-3.163211,0.289765,1275.696045,2224.214355,1308.514771
9724,0,0.216478,-0.158579,-0.723764,-707.412415,1293.303101,1814.621948,-0.040127,-3.161534,0.290172,1275.708618,2224.224854,1308.572144
9725,0,0.213841,-0.156679,-0.734255,-701.658813,1299.115112,1814.855713,-0.032159,-3.163932,0.288974,1275.702393,2224.195557,1308.525513
9726,0,0.212698,-0.156187,-0.743796,-695.743408,1304.940186,1815.091187,-0.047634,-3.161086,0.293174,1275.686401,2224.257080,1308.605347
9727,0,0.210003,-0.155429,-0.753532,-689.873169,1310.618774,1815.116943,-0.051677,-3.163690,0.296638,1275.597290,2224.267822,1308.539795
9728,0,0.208362,-0.154790,-0.762749,-683.910400,1316.253174,1815.088867,-0.050339,-3.160366,0.292636,1275.702881,2224.237305,1308.591431
9729,0,0.205311,-0.153231,-0.773148,-677.862549,1321.880981,1815.090942,-0.035017,-3.163269,0.291087,1275.688232,2224.226562,1308.532837
9730,0,0.203646,-0.151595,-0.782907,-671.794922,1327.356323,1815.020386,-0.052820,-3.163319,0.297999,1275.613281,2224.275879,1308.494629
9731,0,0.200077,-0.150592,-0.792010,-665.703979,1332.720947,1814.815308,-0.047559,-3.160796,0.293439,1275.664307,2224.226074,1308.565552
9732,0,0.197273,-0.149338,-0.801306,-659.548950,1338.014160,1814.650635,-0.038865,-3.160691,0.290941,1275.714966,2224.207031,1308.564697
9733,0,0.194657,-0.148064,-0.810301,-653.330811,1343.214478,1814.394653,-0.051041,-3.161500,0.293779,1275.624878,2224.227783,1308.556641
9734,0,0.191454,-0.146983,-0.819292,-647.147766,1348.285034,1814.069092,-0.039619,-3.161908,0.291943,1275.702881,2224.228760,1308.566895
9735,0,0.188876,-0.145433,-0.828164,-640.883301,1353.217773,1813.716919,-0.062308,-3.162144,0.302447,1275.565308,2224.302979,1308.527222
9736,0,0.186346,-0.144696,-0.836908,-634.543030,1358.158081,1813.307373,-0.050218,-3.162219,0.298429,1275.644409,2224.288330,1308.525635
9737,0,0.184194,-0.143364,-0.845775,-628.164368,1363.045166,1812.925415,-0.038618,-3.160773,0.293706,1275.744263,2224.273926,1308.553589
9738,0,0.181713,-0.143392,-0.854030,-621.764160,1367.801514,1812.283691,-0.048395,-3.162391,0.297530,1275.677368,2224.282227,1308.510620
9739,0,0.178643,-0.141845,-0.862748,-615.332397,1372.552246,1811.747925,-0.032555,-3.162817,0.290020,1275.732056,2224.203857,1308.567139
9740,0,0.177087,-0.141266,-0.871149,-608.836121,1377.308350,1811.193481,-0.050841,-3.162072,0.298893,1275.640747,2224.289551,1308.529053
9741,0,0.172305,-0.137988,-0.882538,-602.398315,1381.648438,1810.342285,-0.038386,-3.162249,0.292899,1275.709473,2224.226807,1308.535400
9742,0,0.171956,-0.140107,-0.886512,-595.857910,1386.399536,1809.583130,-0.047417,-3.162202,0.299109,1275.653931,2224.300293,1308.527344
9743,0,0.169364,-0.140764,-0.893131,-589.404297,1390.703979,1808.538330,-0.039174,-3.162908,0.293911,1275.669922,2224.243652,1308.521362
9744,0,0.166463,-0.138656,-0.901165,-582.810486,1395.003296,1807.707886,-0.048293,-3.162537,0.298590,1275.643555,2224.297119,1308.502075
9745,0,0.164449,-0.138259,-0.907829,-576.196289,1399.179077,1806.734253,-0.032147,-3.162356,0.292787,1275.730347,2224.248291,1308.507812
9746,0,0.161678,-0.136060,-0.915194,-569.624817,1403.225342,1805.752686,-0.029617,-3.162977,0.291342,1275.724609,2224.236084,1308.508667
9747,0,0.157341,-0.132222,-0.924385,-563.025146,1406.942017,1804.527100,-0.040044,-3.160735,0.293020,1275.730469,2224.261230,1308.562134
9748,0,0.154399,-0.128429,-0.932451,-556.305603,1410.795532,1803.556519,-0.047761,-3.159242,0.294766,1275.731934,2224.271973,1308.581543
9749,0,0.153595,-0.127101,-0.938437,-549.456604,1414.584106,1802.502930,-0.039195,-3.159846,0.292375,1275.749634,2224.269775,1308.597290
9750,0,0.152658,-0.124841,-0.944609,-542.601074,1418.366089,1801.574097,-0.033738,-3.163026,0.291515,1275.697998,2224.253662,1308.533569
9751,0,0.151527,-0.123525,-0.950127,-535.669922,1421.949585,1800.435913,-0.048104,-3.162375,0.298206,1275.651611,2224.303223,1308.532349
9752,0,0.150608,-0.120543,-0.955862,-528.719116,1425.518066,1799.525879,-0.049804,-3.161671,0.298558,1275.665161,2224.310547,1308.536865
9753,0,0.149955,-0.117572,-0.961798,-521.687378,1428.938110,1798.500000,-0.049519,-3.159635,0.295977,1275.725464,2224.280762,1308.568604
9754,0,0.149521,-0.115677,-0.966417,-514.563843,1432.328125,1797.543457,-0.036891,-3.161558,0.294492,1275.743774,2224.270020,1308.519409
9755,0,0.147626,-0.111800,-0.972324,-507.423035,1435.471924,1796.467529,-0.048908,-3.161826,0.300365,1275.677368,2224.333008,1308.492554
9756,0,0.149238,-0.110258,-0.975676,-500.163086,1438.726685,1795.662842,-0.045009,-3.159204,0.294112,1275.750366,2224.270020,1308.565552
9757,0,0.148699,-0.107041,-0.980140,-492.966675,1441.757568,1794.645630,-0.041890,-3.160923,0.294800,1275.704468,2224.267334,1308.543701
9758,0,0.148965,-0.103965,-0.984541,-485.524872,1444.991089,1793.876465,-0.032700,-3.162559,0.293112,1275.721313,2224.263428,1308.522827
9759,0,0.149315,-0.101014,-0.989000,-478.041901,1448.076172,1793.023560,-0.047515,-3.162705,0.297710,1275.638428,2224.292480,1308.528931
9760,0,0.149742,-0.099085,-0.992295,-470.563873,1451.066772,1792.038940,-0.063879,-3.162290,0.302581,1275.601074,2224.322754,1308.555542
9761,0,0.150994,-0.097633,-0.995458,-462.901917,1454.202026,1791.245605,-0.048842,-3.160616,0.296044,1275.722290,2224.290771,1308.582642
9762,0,0.151844,-0.094589,-0.999500,-455.284973,1457.266968,1790.358765,-0.044724,-3.159344,0.293111,1275.772705,2224.269775,1308.559326
9763,0,0.152061,-0.093465,-1.001491,-447.663971,1460.254395,1789.328491,-0.041795,-3.159462,0.294965,1275.785889,2224.329590,1308.584351
9764,0,0.151610,-0.090231,-1.004943,-439.980927,1463.292603,1788.416504,-0.032144,-3.162606,0.294556,1275.744995,2224.317627,1308.531128
9765,0,0.152771,-0.089798,-1.005558,-432.317627,1466.273193,1787.426880,-0.036138,-3.162515,0.295249,1275.697510,2224.310059,1308.529541
9766,0,0.153438,-0.087608,-1.007395,-424.450531,1469.391968,1786.745483,-0.028801,-3.162620,0.291847,1275.733154,2224.258545,1308.513672
9767,0,0.152748,-0.085265,-1.008792,-416.634552,1472.382080,1786.032349,-0.046361,-3.161862,0.296289,1275.690796,2224.285400,1308.503662
9768,0,0.152828,-0.083425,-1.008479,-408.839539,1475.230347,1785.264893,-0.048195,-3.159820,0.295694,1275.732788,2224.285889,1308.572510
9769,0,0.152805,-0.082087,-1.007496,-401.004700,1478.226318,1784.651123,-0.049269,-3.161562,0.299227,1275.674927,2224.331787,1308.533325
9770,0,0.152816,-0.081248,-1.006257,-393.172119,1481.231079,1783.993164,-0.050256,-3.159724,0.294941,1275.712402,2224.289307,1308.571777
9771,0,0.153876,-0.078277,-1.006685,-385.196777,1484.282837,1783.631714,-0.046239,-3.161154,0.294241,1275.734009,2224.281006,1308.566528
9772,0,0.153398,-0.078786,-1.004295,-377.246368,1487.352783,1783.236938,-0.063103,-3.161708,0.300812,1275.631104,2224.316162,1308.553711
9773,0,0.154394,-0.077640,-1.001813,-369.233215,1490.371582,1783.163208,-0.059402,-3.162385,0.299322,1275.626831,2224.306396,1308.553467
9774,0,0.154952,-0.077261,-0.998820,-361.123077,1493.376221,1783.180298,-0.054996,-3.163309,0.297741,1275.612061,2224.281006,1308.533936
9775,0,0.154642,-0.074968,-0.996430,-352.879333,1496.540771,1783.475708,-0.073889,-3.162267,0.302646,1275.540161,2224.287598,1308.548828
9776,0,0.154363,-0.072727,-0.993112,-344.696625,1499.646729,1783.844849,-0.055898,-3.161774,0.295806,1275.622437,2224.261230,1308.592651
9777,0,0.154078,-0.071275,-0.988429,-336.582672,1502.697021,1784.229004,-0.044083,-3.163853,0.294977,1275.646729,2224.273926,1308.530518
9778,0,0.151638,-0.068484,-0.984275,-328.521881,1505.737427,1784.668091,-0.044598,-3.159698,0.293206,1275.734131,2224.278320,1308.568481
9779,0,0.150306,-0.066510,-0.979226,-320.485565,1508.805664,1785.147217,-0.034702,-3.163204,0.293130,1275.703857,2224.276611,1308.559082
9780,0,0.148793,-0.063584,-0.975210,-312.591339,1511.755493,1785.604980,-0.055002,-3.162175,0.299232,1275.606445,2224.271484,1308.530396
9781,0,0.147974,-0.062084,-0.970342,-304.693085,1514.807617,1786.083740,-0.051127,-3.175426,0.298713,1275.281128,2223.719482,1308.601318
9782,0,0.148966,-0.060795,-0.964962,-296.940613,1517.974731,1786.709595,-0.020714,-3.164237,0.287799,1275.735962,2224.227539,1308.510742
9783,0,0.147033,-0.059430,-0.960537,-289.288635,1520.992554,1787.080933,-0.040300,-3.164075,0.294552,1275.636963,2224.265869,1308.527954
9784,0,0.145005,-0.057194,-0.957358,-281.745697,1523.939697,1787.320190,-0.043093,-3.161909,0.294097,1275.692627,2224.267578,1308.580566
9785,0,0.144071,-0.056572,-0.952990,-274.342499,1527.100220,1787.638672,-0.034995,-3.163633,0.290606,1275.670898,2224.235352,1308.567505
9786,0,0.145295,-0.057593,-0.947119,-267.146088,1530.250122,1787.905518,-0.046709,-3.161073,0.294321,1275.679321,2224.271973,1308.610596
9787,0,0.143692,-0.054017,-0.946558,-259.945251,1533.284302,1788.190186,-0.052990,-3.164204,0.297589,1275.565308,2224.254883,1308.538818
9788,0,0.141896,-0.053650,-0.941631,-253.080673,1536.406372,1788.438354,-0.035786,-3.165180,0.290269,1275.611450,2224.166504,1308.561890
9789,0,0.142230,-0.054669,-0.936821,-246.212570,1539.514771,1788.637451,-0.042299,-3.163673,0.294622,1275.610718,2224.223389,1308.501709
9790,0,0.141135,-0.053849,-0.933863,-239.451019,1542.702148,1788.894897,-0.032796,-3.163068,0.292667,1275.670532,2224.263428,1308.543457
9791,0,0.137862,-0.052066,-0.931640,-232.855545,1545.694702,1788.826660,-0.047454,-3.163051,0.298663,1275.597656,2224.305176,1308.528442
9792,0,0.138654,-0.055841,-0.924966,-226.395248,1548.847534,1788.849121,-0.030435,-3.164706,0.292174,1275.654663,2224.237549,1308.533081
9793,0,0.136254,-0.055019,-0.922033,-219.942215,1552.185425,1789.004272,-0.040797,-3.164263,0.296875,1275.630127,2224.294922,1308.515625
9794,0,0.133735,-0.053366,-0.919594,-213.496628,1555.507446,1789.201172,-0.053915,-3.160657,0.297273,1275.624023,2224.298096,1308.606323
9795,0,0.131998,-0.054947,-0.915052,-207.164825,1558.763794,1789.258301,-0.035536,-3.160922,0.289628,1275.710327,2224.188965,1308.579834
9796,0,0.129894,-0.054294,-0.912043,-200.821274,1562.206299,1789.475342,-0.029388,-3.164865,0.291665,1275.652344,2224.251221,1308.549805
9797,0,0.128586,-0.054977,-0.909174,-194.430573,1565.569580,1789.641602,-0.048083,-3.162359,0.295783,1275.622314,2224.270020,1308.598267
9798,0,0.124188,-0.051580,-0.909031,-188.270981,1568.866211,1789.680176,-0.059967,-3.164555,0.299188,1275.508789,2224.274658,1308.536255
9799,0,0.122103,-0.051899,-0.906203,-182.031158,1572.309082,1789.967163,-0.044998,-3.163586,0.296069,1275.593506,2224.266357,1308.548584
9800,0,0.120701,-0.051305,-0.903928,-175.871948,1575.817261,1790.239258,-0.029740,-3.163851,0.291559,1275.672241,2224.221924,1308.517700
9801,0,0.116855,-0.051061,-0.902819,-169.676910,1579.170410,1790.385986,-0.050015,-3.163760,0.298614,1275.563477,2224.271973,1308.522339
9802,0,0.115679,-0.052150,-0.900560,-163.550110,1582.594482,1790.569092,-0.045056,-3.163911,0.297813,1275.617432,2224.309326,1308.526001
9803,0,0.114073,-0.050582,-0.900403,-157.537018,1586.145752,1790.822998,-0.053620,-3.162573,0.298955,1275.600586,2224.287842,1308.549072
9804,0,0.109235,-0.050938,-0.899526,-151.605072,1589.504517,1790.836426,-0.043673,-3.160944,0.295138,1275.699951,2224.312256,1308.595947
9805,0,0.108570,-0.051880,-0.898087,-145.600876,1593.102051,1791.058105,-0.027667,-3.174511,0.293526,1275.451538,2223.685303,1308.605713
9806,0,0.104986,-0.052396,-0.897104,-139.718719,1596.604980,1791.123169,-0.017158,-3.162956,0.288358,1275.805542,2224.248291,1308.513550
9807,0,0.102427,-0.053468,-0.895931,-133.831207,1600.229004,1791.199341,-0.032069,-3.163826,0.291167,1275.710449,2224.240479,1308.504150
9808,0,0.100229,-0.054972,-0.895081,-127.949326,1603.766602,1791.102051,-0.037999,-3.161436,0.293858,1275.746094,2224.289062,1308.564575
9809,0,0.097961,-0.055830,-0.894441,-122.089218,1607.480347,1791.188354,-0.058151,-3.162843,0.301820,1275.591553,2224.324463,1308.540649
9810,0,0.095565,-0.056437,-0.894130,-116.241295,1611.142944,1791.125244,-0.045000,-3.162727,0.297317,1275.672607,2224.305420,1308.540771
9811,0,0.093114,-0.057229,-0.893696,-110.416634,1614.852051,1791.039185,-0.038077,-3.162368,0.293397,1275.712524,2224.272461,1308.562012
9812,0,0.091614,-0.059695,-0.891785,-104.605553,1618.500732,1790.821533,-0.038366,-3.161683,0.293255,1275.718506,2224.271973,1308.547485
9813,0,0.089174,-0.061623,-0.890423,-98.781654,1622.200806,1790.486816,-0.043203,-3.161083,0.293080,1275.704346,2224.254395,1308.571289
9814,0,0.086349,-0.060756,-0.890792,-92.920471,1626.127075,1790.462158,-0.050817,-3.162765,0.299454,1275.611084,2224.309326,1308.519287
9815,0,0.085113,-0.065056,-0.887537,-87.129646,1629.729004,1789.857422,-0.030693,-3.162518,0.291873,1275.732300,2224.227783,1308.512207
9816,0,0.082256,-0.063245,-0.888418,-81.201836,1633.740967,1789.732300,-0.053057,-3.163231,0.298622,1275.620972,2224.254395,1308.521851
9817,0,0.079204,-0.065066,-0.887279,-75.282669,1637.436768,1789.100464,-0.043914,-3.163510,0.295928,1275.647461,2224.262451,1308.513306
9818,0,0.077231,-0.066563,-0.885320,-69.345116,1641.395264,1788.738403,-0.042801,-3.160508,0.292899,1275.739014,2224.248779,1308.563110
9819,0,0.075123,-0.068172,-0.884319,-63.299255,1645.263062,1788.206177,-0.042371,-3.161544,0.291463,1275.714478,2224.230469,1308.558594
9820,0,0.072866,-0.065671,-0.884982,-57.321339,1649.341553,1787.940552,-0.027326,-3.174669,0.292642,1275.453247,2223.666016,1308.599487
