Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
11301,0,0.031932,-0.298520,-1.185722,1603.607422,-3370.140869,1730.288818,-0.061590,-3.159070,0.292189,1275.332886,2224.208252,1308.398193
11302,0,0.035560,-0.302073,-1.182218,1611.295532,-3370.300293,1730.545532,-0.059135,-3.158907,0.291979,1275.352539,2224.229004,1308.414307
11303,0,0.035103,-0.296172,-1.183114,1618.034546,-3369.386475,1730.302490,-0.058790,-3.157902,0.290956,1275.375610,2224.220215,1308.458740
11304,0,0.034713,-0.293896,-1.182214,1625.166260,-3368.969238,1730.004150,-0.074220,-3.158084,0.296146,1275.257935,2224.262695,1308.473389
11305,0,0.040627,-0.285138,-1.179846,1632.663086,-3366.416260,1729.325928,-0.062190,-3.158602,0.294070,1275.310425,2224.260986,1308.486328
11306,0,0.037075,-0.290364,-1.181209,1640.070312,-3367.437744,1728.856201,-0.057711,-3.159025,0.292396,1275.341431,2224.281494,1308.499268
11307,0,0.036911,-0.287996,-1.181393,1647.882935,-3366.968506,1728.427246,-0.060580,-3.159566,0.293313,1275.321655,2224.278809,1308.466309
11308,0,0.034644,-0.282004,-1.183161,1655.172729,-3366.987549,1727.452271,-0.056041,-3.160012,0.291543,1275.343262,2224.232910,1308.391357
11309,0,0.036333,-0.283959,-1.179112,1662.802734,-3366.619629,1727.001587,-0.052840,-3.159406,0.290289,1275.367432,2224.212891,1308.398682
11310,0,0.034924,-0.283018,-1.175823,1670.535400,-3366.381104,1725.840210,-0.058857,-3.158695,0.289254,1275.353638,2224.190918,1308.414795
11311,0,0.036608,-0.275038,-1.175227,1677.665527,-3365.709717,1725.614868,-0.056197,-3.159593,0.292868,1275.341187,2224.253418,1308.436279
11312,0,0.038246,-0.272600,-1.173913,1685.454102,-3365.208984,1724.756470,-0.065770,-3.158446,0.293307,1275.322876,2224.245117,1308.471191
11313,0,0.036279,-0.269332,-1.171243,1692.973877,-3365.112305,1723.762207,-0.075948,-3.157413,0.294314,1275.274658,2224.250977,1308.485718
11314,0,0.036269,-0.269533,-1.168938,1700.992065,-3365.041992,1722.734131,-0.069172,-3.159722,0.295805,1275.273193,2224.257324,1308.471313
11315,0,0.034444,-0.257969,-1.168422,1708.192383,-3364.399414,1721.483765,-0.060042,-3.159817,0.294864,1275.303589,2224.281006,1308.467163
11316,0,0.037309,-0.254389,-1.162559,1715.409424,-3363.718506,1720.631836,-0.066068,-3.158118,0.295603,1275.309814,2224.301270,1308.471558
11317,0,0.039954,-0.256569,-1.161268,1723.755005,-3363.783691,1719.586304,-0.052413,-3.159147,0.291242,1275.374878,2224.228516,1308.418091
11318,0,0.034675,-0.251228,-1.159690,1730.927002,-3364.237061,1717.906006,-0.058560,-3.158822,0.292123,1275.356812,2224.239502,1308.412720
11319,0,0.041264,-0.247947,-1.153668,1738.346069,-3363.303223,1717.271118,-0.067522,-3.157981,0.293133,1275.326538,2224.240967,1308.436646
11320,0,0.038799,-0.243432,-1.150164,1745.723145,-3363.406006,1715.791382,-0.061514,-3.158425,0.289652,1275.348877,2224.181641,1308.461914
11321,0,0.042247,-0.242338,-1.143606,1753.083130,-3363.008057,1714.965210,-0.070134,-3.158585,0.293965,1275.287231,2224.246094,1308.474487
11322,0,0.040817,-0.240923,-1.137659,1760.202881,-3363.482910,1713.649170,-0.065343,-3.159266,0.296242,1275.296875,2224.309326,1308.475708
11323,0,0.047316,-0.237437,-1.133409,1767.665649,-3362.982666,1712.757446,-0.066225,-3.157929,0.294866,1275.342407,2224.276611,1308.468628
11324,0,0.047049,-0.234589,-1.126880,1774.657593,-3363.256592,1711.568359,-0.057867,-3.158257,0.292432,1275.383911,2224.268555,1308.432373
11325,0,0.050570,-0.230321,-1.120388,1781.723755,-3363.156006,1710.718018,-0.062863,-3.157613,0.293172,1275.369019,2224.270508,1308.434204
11326,0,0.053951,-0.227994,-1.114487,1788.817139,-3363.323242,1709.832764,-0.056842,-3.157980,0.289018,1275.386353,2224.197998,1308.443726
11327,0,0.056640,-0.228959,-1.108825,1796.051392,-3363.822266,1708.980591,-0.055770,-3.157905,0.292347,1275.385376,2224.253418,1308.469604
11328,0,0.061958,-0.226647,-1.102147,1803.088623,-3363.937988,1708.257324,-0.058106,-3.158949,0.290748,1275.350464,2224.210449,1308.463867
11329,0,0.069097,-0.223805,-1.097133,1810.166626,-3363.912354,1707.804688,-0.057660,-3.158102,0.290981,1275.383301,2224.235840,1308.433960
11330,0,0.072791,-0.225852,-1.089654,1817.106689,-3364.579346,1707.044678,-0.054699,-3.160594,0.290709,1275.327026,2224.228027,1308.395508
11331,0,0.075871,-0.224011,-1.090201,1824.494385,-3365.305908,1706.090698,-0.061277,-3.157875,0.291422,1275.374268,2224.228760,1308.448364
11332,0,0.080402,-0.224619,-1.081250,1830.889160,-3365.916504,1705.566406,-0.070618,-3.156703,0.295493,1275.355591,2224.296143,1308.467041
11333,0,0.090710,-0.233555,-1.068886,1837.852051,-3366.058838,1705.202271,-0.063025,-3.158760,0.290314,1275.332642,2224.190674,1308.459717
11334,0,0.092629,-0.222881,-1.067047,1843.992188,-3366.466553,1704.979004,-0.058822,-3.158114,0.292446,1275.376831,2224.268066,1308.470215
11335,0,0.102940,-0.231716,-1.060238,1851.436035,-3367.114014,1705.265137,-0.075260,-3.157004,0.293502,1275.297974,2224.186279,1308.463867
11336,0,0.113452,-0.236253,-1.047422,1857.898926,-3367.101318,1705.612671,-0.078913,-3.156706,0.295625,1275.272827,2224.240234,1308.478516
11337,0,0.115882,-0.239567,-1.043675,1865.048340,-3368.047852,1704.971802,-0.063106,-3.159057,0.291833,1275.318237,2224.200684,1308.431396
11338,0,0.132528,-0.245495,-1.033823,1872.326782,-3367.487305,1706.402222,-0.053721,-3.158619,0.290281,1275.371460,2224.198486,1308.433960
11339,0,0.140318,-0.248749,-1.025925,1879.264893,-3367.686279,1706.805542,-0.070210,-3.156663,0.295914,1275.337280,2224.277100,1308.468750
11340,0,0.147567,-0.257692,-1.016681,1886.705078,-3368.082520,1707.252075,-0.070706,-3.158093,0.296720,1275.281494,2224.292725,1308.432983
11341,0,0.149748,-0.256504,-1.009342,1893.331787,-3368.490479,1707.546143,-0.050399,-3.159887,0.287460,1275.347900,2224.169189,1308.450684
11342,0,0.159260,-0.259807,-0.995831,1900.449951,-3367.792236,1708.435425,-0.055598,-3.158671,0.290693,1275.359985,2224.250488,1308.473877
11343,0,0.161447,-0.263565,-0.984774,1907.784058,-3368.236572,1709.297852,-0.049638,-3.158157,0.284809,1275.399902,2224.159668,1308.495483
11344,0,0.168023,-0.265261,-0.974943,1915.384644,-3367.877197,1710.429688,-0.056340,-3.158451,0.289159,1275.362793,2224.211182,1308.464600
11345,0,0.167851,-0.264826,-0.963740,1922.812134,-3367.890625,1711.428467,-0.067291,-3.157499,0.292323,1275.326660,2224.198730,1308.446655
11346,0,0.167638,-0.262451,-0.953336,1930.170166,-3367.828857,1712.298218,-0.066970,-3.156922,0.293504,1275.368164,2224.267090,1308.451660
11347,0,0.170206,-0.258051,-0.937414,1937.257935,-3366.791504,1713.664307,-0.066247,-3.156746,0.293975,1275.377075,2224.272217,1308.468262
11348,0,0.174456,-0.264808,-0.929323,1946.073242,-3367.008301,1715.128296,-0.060676,-3.158077,0.293295,1275.377930,2224.232422,1308.455933
11349,0,0.182520,-0.265344,-0.918827,1954.486084,-3366.128662,1716.854492,-0.075807,-3.155958,0.294628,1275.315552,2224.257080,1308.470947
11350,0,0.180529,-0.257313,-0.909176,1962.107788,-3365.440918,1718.054932,-0.065113,-3.158543,0.292774,1275.287354,2224.226074,1308.465454
11351,0,0.183181,-0.253887,-0.897550,1969.778687,-3364.697510,1719.380127,-0.071978,-3.158463,0.293193,1275.272339,2224.235107,1308.509888
11352,0,0.185050,-0.247688,-0.887872,1977.630981,-3363.716064,1720.764160,-0.065718,-3.158705,0.293622,1275.318604,2224.242676,1308.475952
11353,0,0.189809,-0.243009,-0.880206,1985.802368,-3362.420898,1722.194214,-0.056358,-3.158473,0.290875,1275.372925,2224.205078,1308.470337
11354,0,0.188388,-0.238071,-0.869448,1993.707397,-3361.466797,1723.169922,-0.057303,-3.158826,0.291867,1275.361694,2224.235596,1308.442505
11355,0,0.189508,-0.229199,-0.858650,2000.936035,-3359.729980,1724.283813,-0.059519,-3.156331,0.290450,1275.413940,2224.220459,1308.454956
11356,0,0.189720,-0.224936,-0.852254,2009.467163,-3358.438477,1725.365112,-0.066427,-3.159210,0.294430,1275.308838,2224.256836,1308.445557
11357,0,0.188128,-0.221061,-0.842018,2017.124146,-3356.846436,1725.847900,-0.062202,-3.158193,0.290626,1275.355469,2224.197510,1308.474487
11358,0,0.186514,-0.211680,-0.835037,2024.692993,-3354.848145,1727.166626,-0.069032,-3.158153,0.290540,1275.294189,2224.145508,1308.507446
11359,0,0.194299,-0.195529,-0.822367,2030.794434,-3351.259766,1729.204956,-0.062493,-3.157340,0.291361,1275.358032,2224.166992,1308.500732
11360,0,0.192109,-0.192098,-0.810851,2037.758789,-3349.212646,1729.655273,-0.055893,-3.158386,0.291153,1275.364014,2224.199951,1308.481567
11361,0,0.197556,-0.182927,-0.798941,2044.826538,-3347.048584,1730.826416,-0.044818,-3.160020,0.286178,1275.388062,2224.149902,1308.445312
11362,0,0.193409,-0.173960,-0.789586,2051.261475,-3344.663086,1731.333252,-0.058840,-3.159384,0.289133,1275.335815,2224.170166,1308.409424
11363,0,0.192000,-0.176731,-0.777436,2058.335449,-3342.356445,1731.658569,-0.052479,-3.158026,0.288956,1275.413330,2224.206543,1308.441895
11364,0,0.189542,-0.174270,-0.764934,2064.680664,-3339.767578,1732.165283,-0.058088,-3.157583,0.292664,1275.390503,2224.255615,1308.484863
11365,0,0.187258,-0.167407,-0.754226,2070.805664,-3337.088867,1733.180786,-0.052077,-3.158583,0.290421,1275.380249,2224.203613,1308.450195
11366,0,0.185133,-0.166839,-0.741018,2076.764160,-3334.454102,1733.732056,-0.061810,-3.159000,0.291372,1275.341675,2224.219238,1308.464233
11367,0,0.184359,-0.165632,-0.729917,2082.757324,-3331.638184,1734.370117,-0.060366,-3.158778,0.288409,1275.336792,2224.159668,1308.487061
11368,0,0.178790,-0.162924,-0.714001,2087.950439,-3329.237549,1734.843872,-0.066554,-3.159400,0.291100,1275.278809,2224.176758,1308.472534
11369,0,0.178530,-0.163534,-0.702465,2093.580566,-3326.187256,1735.158691,-0.062707,-3.158889,0.293078,1275.306763,2224.226562,1308.489014
11370,0,0.180832,-0.167439,-0.690020,2099.373047,-3323.261719,1735.868530,-0.063892,-3.157552,0.293921,1275.348511,2224.238281,1308.438599
11371,0,0.186635,-0.164218,-0.682234,2104.825684,-3319.602539,1736.942017,-0.069591,-3.155121,0.294574,1275.387695,2224.258545,1308.477173
11372,0,0.186566,-0.159581,-0.670812,2109.688965,-3316.332764,1737.494141,-0.059124,-3.159620,0.293329,1275.333252,2224.275879,1308.423462
11373,0,0.187848,-0.164011,-0.658677,2115.378174,-3313.124023,1737.954224,-0.049061,-3.160053,0.287847,1275.366211,2224.175537,1308.407104
11374,0,0.185356,-0.165359,-0.642106,2120.204102,-3310.342529,1738.343628,-0.057903,-3.159005,0.288805,1275.328247,2224.179199,1308.466187
11375,0,0.186502,-0.165753,-0.630567,2125.339355,-3306.729248,1738.402588,-0.060592,-3.158466,0.291104,1275.338501,2224.193604,1308.494263
11376,0,0.185072,-0.159541,-0.617810,2129.835449,-3303.250488,1738.921021,-0.063227,-3.158423,0.290018,1275.331299,2224.176758,1308.511108
11377,0,0.185036,-0.157602,-0.606730,2134.873291,-3299.486328,1739.104492,-0.069626,-3.158205,0.292495,1275.302734,2224.235596,1308.508301
11378,0,0.191939,-0.158921,-0.598589,2140.297607,-3295.116455,1739.304321,-0.074721,-3.157815,0.294368,1275.287842,2224.269287,1308.483765
11379,0,0.191513,-0.156439,-0.586201,2145.095703,-3291.221680,1739.274414,-0.058606,-3.157912,0.288062,1275.362061,2224.178467,1308.500854
11380,0,0.192747,-0.157554,-0.574830,2150.130615,-3287.035400,1738.880615,-0.063152,-3.158731,0.292757,1275.335205,2224.226562,1308.443481
11381,0,0.188466,-0.146982,-0.562536,2154.401855,-3283.036865,1738.941162,-0.060710,-3.159435,0.293103,1275.318481,2224.239014,1308.429810
11382,0,0.187988,-0.145391,-0.551101,2159.186768,-3278.650879,1738.757568,-0.059709,-3.158836,0.292937,1275.348755,2224.266357,1308.445068
11383,0,0.183689,-0.147647,-0.535504,2164.295898,-3274.804199,1738.126221,-0.062533,-3.156819,0.290634,1275.364258,2224.226318,1308.481567
11384,0,0.182485,-0.144433,-0.524254,2169.130859,-3270.200684,1737.555542,-0.077593,-3.157877,0.296346,1275.264526,2224.255615,1308.494629
11385,0,0.179172,-0.139886,-0.512869,2173.614746,-3265.480225,1736.606323,-0.068683,-3.157833,0.294740,1275.317993,2224.260498,1308.499878
11386,0,0.184688,-0.142259,-0.505978,2179.226562,-3259.959961,1735.792236,-0.056516,-3.158729,0.290537,1275.376465,2224.205566,1308.446411
11387,0,0.181734,-0.134425,-0.496767,2183.738037,-3255.093750,1735.379517,-0.068777,-3.159418,0.294014,1275.276733,2224.238037,1308.442993
11388,0,0.178780,-0.130916,-0.487382,2188.431885,-3249.980957,1734.316528,-0.063140,-3.158408,0.292267,1275.342407,2224.247559,1308.425293
11389,0,0.170904,-0.128460,-0.474129,2193.005127,-3245.428223,1733.040771,-0.065458,-3.157144,0.294252,1275.358765,2224.298584,1308.463379
11390,0,0.168995,-0.126077,-0.463807,2197.373535,-3240.088135,1731.896362,-0.061151,-3.159212,0.291377,1275.325806,2224.229736,1308.432251
11391,0,0.163831,-0.118029,-0.453540,2201.195801,-3234.865479,1730.732788,-0.051593,-3.158194,0.289975,1275.387207,2224.220947,1308.448242
11392,0,0.162115,-0.118548,-0.446105,2205.885254,-3229.273438,1729.331055,-0.059101,-3.158453,0.288830,1275.349731,2224.192383,1308.492920
11393,0,0.160631,-0.118558,-0.437885,2210.208740,-3223.620605,1727.755493,-0.055336,-3.157699,0.288832,1275.387573,2224.189941,1308.468506
11394,0,0.158913,-0.116014,-0.428682,2214.121338,-3218.127686,1726.883179,-0.068319,-3.158642,0.293417,1275.307251,2224.241699,1308.492065
11395,0,0.155809,-0.112412,-0.421813,2217.874268,-3212.333740,1725.303589,-0.068444,-3.158974,0.294451,1275.293823,2224.267334,1308.475464
11396,0,0.155370,-0.111155,-0.416119,2221.948242,-3206.442871,1724.428467,-0.062832,-3.159350,0.292292,1275.320435,2224.235352,1308.442871
11397,0,0.158848,-0.110394,-0.412905,2225.573975,-3200.003662,1723.090942,-0.065623,-3.159195,0.295424,1275.306641,2224.267822,1308.437134
11398,0,0.153437,-0.108607,-0.404129,2228.973633,-3194.601074,1722.245239,-0.047459,-3.161180,0.288254,1275.328735,2224.142578,1308.435791
11399,0,0.154594,-0.110161,-0.398906,2232.364014,-3188.410645,1721.129028,-0.052635,-3.159416,0.290562,1275.360718,2224.200928,1308.433472
11400,0,0.154261,-0.111025,-0.393970,2235.375977,-3182.125977,1719.787842,-0.056235,-3.159316,0.292891,1275.339233,2224.235840,1308.455688
11401,0,0.154044,-0.111738,-0.388863,2238.212402,-3175.895508,1718.722778,-0.056159,-3.159849,0.292226,1275.322388,2224.234863,1308.457764
11402,0,0.152499,-0.109475,-0.384081,2240.635254,-3169.711182,1717.888794,-0.065484,-3.158438,0.296626,1275.291504,2224.302246,1308.464111
11403,0,0.160612,-0.117392,-0.382823,2243.615234,-3162.531494,1716.593506,-0.075588,-3.157551,0.295522,1275.253418,2224.272461,1308.460449
11404,0,0.154542,-0.117008,-0.376169,2245.597900,-3156.734619,1715.553833,-0.068612,-3.159421,0.295214,1275.255371,2224.259277,1308.411377
11405,0,0.159122,-0.127292,-0.370644,2248.068848,-3150.067627,1714.194092,-0.060504,-3.159961,0.290981,1275.305420,2224.205322,1308.423828
11406,0,0.156168,-0.125137,-0.368223,2249.670898,-3143.544434,1713.470825,-0.061254,-3.157885,0.291619,1275.354004,2224.226074,1308.442749
11407,0,0.158570,-0.133616,-0.363336,2251.857422,-3136.975586,1712.322021,-0.064605,-3.157782,0.293783,1275.363892,2224.229248,1308.492310
11408,0,0.160255,-0.140119,-0.358379,2253.538330,-3130.156738,1711.238159,-0.069541,-3.157981,0.295288,1275.298218,2224.251709,1308.466187
11409,0,0.162618,-0.147273,-0.354835,2255.342041,-3123.359863,1710.388184,-0.053956,-3.160068,0.288483,1275.342896,2224.174805,1308.449097
11410,0,0.169961,-0.152495,-0.353095,2257.082031,-3116.036377,1710.186523,-0.064895,-3.158339,0.291363,1275.329346,2224.237549,1308.446899
11411,0,0.172249,-0.159491,-0.350688,2258.957764,-3109.075928,1709.610107,-0.063650,-3.158967,0.291490,1275.323120,2224.215332,1308.455444
11412,0,0.177284,-0.170549,-0.345982,2260.655518,-3101.865967,1709.043579,-0.057990,-3.158406,0.288864,1275.371826,2224.191406,1308.462524
11413,0,0.172304,-0.176476,-0.336404,2262.404541,-3095.994385,1708.972290,-0.068365,-3.157753,0.295736,1275.333862,2224.295654,1308.478760
11414,0,0.175453,-0.182723,-0.333033,2264.150146,-3088.673584,1709.049927,-0.079454,-3.156567,0.295658,1275.287109,2224.244873,1308.512939
11415,0,0.178182,-0.190565,-0.330548,2266.295410,-3081.179932,1709.145630,-0.074228,-3.157253,0.293880,1275.311890,2224.230713,1308.499878
11416,0,0.178859,-0.194567,-0.326776,2268.155518,-3073.883545,1709.918335,-0.065378,-3.159399,0.292575,1275.282349,2224.190674,1308.484009
11417,0,0.179972,-0.197142,-0.322276,2269.959473,-3066.385986,1710.706665,-0.052633,-3.160515,0.291294,1275.318726,2224.205811,1308.430298
11418,0,0.180180,-0.201158,-0.319943,2272.055420,-3058.740723,1711.468750,-0.062666,-3.156982,0.294217,1275.354370,2224.246338,1308.449707
11419,0,0.182656,-0.205486,-0.317138,2274.607666,-3051.005371,1712.654663,-0.065886,-3.157634,0.294225,1275.321777,2224.265869,1308.440430
11420,0,0.183473,-0.210269,-0.315061,2277.123779,-3043.182373,1713.562866,-0.065002,-3.157165,0.292510,1275.365967,2224.258789,1308.481079
11421,0,0.183464,-0.210945,-0.312102,2279.334473,-3035.598877,1714.931152,-0.063419,-3.160095,0.293794,1275.290405,2224.255859,1308.468262
11422,0,0.182484,-0.211765,-0.308357,2281.554199,-3028.013916,1716.110352,-0.058223,-3.159213,0.289314,1275.345825,2224.170410,1308.490356
11423,0,0.178104,-0.211261,-0.305729,2283.723389,-3020.573730,1717.003540,-0.060514,-3.160046,0.290549,1275.290405,2224.143799,1308.474121
11424,0,0.179975,-0.214317,-0.303639,2286.307373,-3012.743652,1717.717773,-0.052060,-3.159352,0.287980,1275.373535,2224.183105,1308.465210
11425,0,0.177228,-0.215430,-0.301328,2288.365967,-3004.624268,1718.422241,-0.058564,-3.156795,0.293230,1275.408936,2224.287354,1308.472778
11426,0,0.174091,-0.216539,-0.298170,2290.793213,-2997.852539,1719.043213,-0.064894,-3.159346,0.293186,1275.310791,2224.242676,1308.422974
11427,0,0.173150,-0.218281,-0.293698,2293.015137,-2990.824463,1719.585815,-0.071000,-3.157071,0.294390,1275.350830,2224.245850,1308.455933
11428,0,0.171983,-0.218731,-0.289818,2295.129883,-2983.898438,1720.050659,-0.076397,-3.157209,0.296795,1275.296509,2224.285400,1308.443359
11429,0,0.171512,-0.216761,-0.286936,2297.009033,-2976.730713,1720.627319,-0.066906,-3.157656,0.290905,1275.323486,2224.184570,1308.466675
11430,0,0.171679,-0.219483,-0.282347,2299.349609,-2970.431152,1721.162964,-0.057351,-3.158142,0.289992,1275.374390,2224.201660,1308.518188
11431,0,0.171267,-0.230302,-0.279090,2303.237793,-2965.734863,1721.458984,-0.059152,-3.159165,0.289996,1275.330566,2224.208496,1308.509644
11432,0,0.171019,-0.231012,-0.274276,2305.339355,-2959.406982,1721.949585,-0.065715,-3.157212,0.291676,1275.362427,2224.219971,1308.504272
11433,0,0.171212,-0.234067,-0.272996,2307.973145,-2953.076172,1722.415527,-0.059240,-3.158920,0.291115,1275.354004,2224.226074,1308.450928
11434,0,0.175531,-0.231949,-0.271010,2310.080078,-2946.332764,1723.137817,-0.060346,-3.158969,0.292336,1275.335815,2224.250244,1308.421509
11435,0,0.177130,-0.234016,-0.268113,2312.464111,-2940.171631,1723.589111,-0.062763,-3.158650,0.293872,1275.322266,2224.258789,1308.447388
11436,0,0.178833,-0.236835,-0.266069,2314.954102,-2933.868896,1723.834229,-0.063357,-3.158379,0.291488,1275.323486,2224.239014,1308.464600
11437,0,0.178823,-0.236391,-0.263635,2317.287842,-2927.764404,1724.328491,-0.060557,-3.159380,0.291597,1275.302734,2224.219238,1308.433350
11438,0,0.178375,-0.235535,-0.261939,2319.791992,-2921.805908,1725.030518,-0.056513,-3.157542,0.291166,1275.377197,2224.222168,1308.487549
11439,0,0.178038,-0.238133,-0.258090,2322.354980,-2915.915283,1725.282471,-0.073174,-3.155879,0.296349,1275.333984,2224.272217,1308.523804
11440,0,0.180172,-0.238418,-0.257161,2325.020020,-2909.915771,1726.104126,-0.067503,-3.158567,0.292815,1275.311279,2224.248291,1308.478394
11441,0,0.180701,-0.238523,-0.254771,2327.856689,-2904.429199,1726.824219,-0.062185,-3.158520,0.291797,1275.348999,2224.226807,1308.451660
11442,0,0.180655,-0.238056,-0.252200,2330.416504,-2898.677979,1727.434937,-0.062520,-3.158398,0.293888,1275.348022,2224.272949,1308.435425
11443,0,0.183203,-0.231396,-0.250554,2331.668701,-2890.984375,1728.411865,-0.067643,-3.158118,0.295195,1275.336548,2224.275391,1308.450195
11444,0,0.182491,-0.229047,-0.247507,2334.256836,-2885.337158,1729.045288,-0.073167,-3.157996,0.296164,1275.313965,2224.279053,1308.458374
11445,0,0.184771,-0.231509,-0.245402,2337.365723,-2879.554932,1729.731201,-0.060454,-3.159462,0.291482,1275.329834,2224.206543,1308.465210
11446,0,0.184413,-0.232386,-0.243876,2340.415771,-2873.920166,1730.308960,-0.069436,-3.157239,0.295782,1275.338013,2224.276855,1308.512573
11447,0,0.183986,-0.226883,-0.240579,2342.945801,-2868.347412,1730.890137,-0.063082,-3.157307,0.292457,1275.372925,2224.235596,1308.510254
11448,0,0.187908,-0.232041,-0.237803,2346.525146,-2862.583740,1731.263062,-0.068874,-3.157119,0.293068,1275.318970,2224.239746,1308.484375
11449,0,0.188399,-0.229791,-0.236432,2349.727051,-2856.988770,1731.980713,-0.062064,-3.158670,0.290666,1275.352417,2224.195557,1308.464966
11450,0,0.187717,-0.225578,-0.234065,2352.629150,-2851.430176,1732.408203,-0.074068,-3.158077,0.296314,1275.266724,2224.268066,1308.437988
11451,0,0.191125,-0.228036,-0.232159,2356.331543,-2845.678955,1732.862915,-0.061349,-3.159070,0.291452,1275.317993,2224.241699,1308.457153
11452,0,0.192388,-0.226932,-0.229143,2359.708008,-2839.988770,1733.156006,-0.064690,-3.158295,0.292027,1275.331543,2224.235352,1308.452759
11453,0,0.190921,-0.222683,-0.227351,2363.092529,-2834.384521,1733.300537,-0.059642,-3.158998,0.291272,1275.319702,2224.215332,1308.420532
11454,0,0.193508,-0.224320,-0.224505,2367.035645,-2828.442383,1733.461914,-0.054128,-3.159648,0.290766,1275.354248,2224.215576,1308.446533
11455,0,0.193820,-0.222103,-0.223433,2370.760986,-2822.636475,1733.439453,-0.069098,-3.156707,0.291444,1275.348389,2224.206055,1308.489624
11456,0,0.192932,-0.219755,-0.221379,2374.617920,-2816.756592,1733.263550,-0.063495,-3.159054,0.291853,1275.320435,2224.161377,1308.491333
11457,0,0.191929,-0.213214,-0.220148,2378.166260,-2810.718994,1733.039185,-0.062875,-3.158807,0.293413,1275.321411,2224.246094,1308.479248
11458,0,0.192325,-0.214707,-0.216473,2382.437256,-2804.846191,1732.755737,-0.071840,-3.157993,0.295088,1275.302490,2224.253174,1308.490845
11459,0,0.189313,-0.210162,-0.215349,2386.529053,-2798.850342,1732.276978,-0.066879,-3.158458,0.292097,1275.309448,2224.231201,1308.468750
11460,0,0.185900,-0.204743,-0.213468,2390.395996,-2792.822266,1731.628540,-0.057767,-3.159578,0.289559,1275.327148,2224.183350,1308.438599
11461,0,0.183226,-0.212993,-0.214338,2396.264404,-2787.897949,1730.756104,-0.061438,-3.158706,0.291337,1275.317627,2224.220459,1308.484741
11462,0,0.181297,-0.205432,-0.212212,2399.913330,-2781.676270,1730.261475,-0.058795,-3.158906,0.292900,1275.338013,2224.241455,1308.473633
11463,0,0.178178,-0.201932,-0.208536,2403.943604,-2775.458008,1729.570435,-0.068465,-3.158508,0.293766,1275.310913,2224.235352,1308.477905
11464,0,0.181302,-0.199503,-0.207647,2408.514404,-2769.478027,1729.044189,-0.067247,-3.158739,0.290345,1275.302979,2224.160889,1308.501709
11465,0,0.175022,-0.195740,-0.204501,2412.561768,-2763.692383,1728.399292,-0.060035,-3.158980,0.291278,1275.343018,2224.208496,1308.463745
11466,0,0.175023,-0.194929,-0.202351,2416.902588,-2757.692627,1727.760864,-0.059565,-3.160365,0.292299,1275.298462,2224.240723,1308.445068
11467,0,0.174858,-0.192679,-0.198569,2421.020020,-2751.743896,1727.057617,-0.064871,-3.157863,0.293922,1275.340820,2224.280273,1308.464111
11468,0,0.174658,-0.190186,-0.194647,2425.063232,-2745.829590,1726.382446,-0.065179,-3.158652,0.291286,1275.334106,2224.200195,1308.424072
11469,0,0.175078,-0.188903,-0.190195,2428.970215,-2739.684082,1725.504150,-0.056772,-3.159858,0.290647,1275.328735,2224.212158,1308.450317
11470,0,0.175357,-0.184459,-0.182883,2433.449219,-2735.730225,1725.513184,-0.058197,-3.160103,0.291163,1275.314453,2224.219238,1308.451416
11471,0,0.178513,-0.185521,-0.180250,2438.052979,-2729.856445,1724.918213,-0.054973,-3.158186,0.292427,1275.393555,2224.260010,1308.474121
11472,0,0.178494,-0.181500,-0.173527,2441.728271,-2724.321045,1724.100952,-0.061282,-3.158245,0.291360,1275.347778,2224.234863,1308.476562
11473,0,0.179524,-0.181853,-0.167962,2446.029053,-2718.817139,1723.316284,-0.056749,-3.157734,0.290864,1275.384033,2224.223145,1308.442017
11474,0,0.183732,-0.180699,-0.162519,2450.148926,-2713.061279,1722.629395,-0.059459,-3.159135,0.291173,1275.345337,2224.222900,1308.438232
11475,0,0.185366,-0.177968,-0.157582,2454.454590,-2707.500244,1722.010620,-0.059079,-3.158703,0.290474,1275.336304,2224.232422,1308.472534
11476,0,0.187992,-0.175220,-0.152009,2458.698975,-2701.985840,1721.520020,-0.042943,-3.160576,0.288284,1275.385010,2224.187012,1308.424805
11477,0,0.191270,-0.175505,-0.146466,2463.316895,-2696.323242,1720.664917,-0.051495,-3.160244,0.292360,1275.350952,2224.225586,1308.423950
11478,0,0.194603,-0.174222,-0.139494,2467.762207,-2690.749023,1719.936279,-0.058782,-3.158241,0.289837,1275.356812,2224.192139,1308.474976
11479,0,0.196907,-0.171830,-0.133522,2472.341797,-2685.159668,1719.215210,-0.060207,-3.160157,0.292625,1275.305054,2224.216553,1308.430420
11480,0,0.196725,-0.173181,-0.125647,2477.201904,-2679.816895,1718.229370,-0.065185,-3.159385,0.292048,1275.291870,2224.204102,1308.466797
11481,0,0.203575,-0.167477,-0.121589,2481.863525,-2673.695068,1717.841064,-0.060700,-3.158396,0.291585,1275.339600,2224.236084,1308.450439
11482,0,0.204722,-0.165658,-0.115232,2486.837402,-2667.865479,1716.890991,-0.063626,-3.158108,0.292110,1275.340210,2224.246826,1308.453491
