#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1761339455053908224,-0.507225,0.148419,0.208753,0.546861,-0.566191,0.467695,-0.402035,-5.44072e-05,-6.69507e-05,1.05786e-05,0,0,0,0,0,0
1761339455063908352,-0.50723,0.148428,0.208762,0.546894,-0.566184,0.467701,-0.401994,-7.09e-05,-4.3957e-05,8.05998e-05,0,0,0,0,0,0
1761339455073908224,-0.507235,0.148399,0.208764,0.54684,-0.5662,0.467695,-0.402051,-2.45112e-05,-0.00011636,8.91953e-05,0,0,0,0,0,0
1761339455083908352,-0.507202,0.14839,0.208779,0.546843,-0.566175,0.467655,-0.402129,-1.16985e-05,-7.23432e-05,7.24643e-05,0,0,0,0,0,0
1761339455093908224,-0.507221,0.148414,0.208768,0.546868,-0.566149,0.467747,-0.402025,-1.40091e-07,-5.66413e-05,7.80326e-07,0,0,0,0,0,0
1761339455103908352,-0.507223,0.148409,0.20876,0.546884,-0.56617,0.467702,-0.402025,3.32334e-05,-1.53723e-05,-2.74814e-05,0,0,0,0,0,0
1761339455113908224,-0.507221,0.148381,0.208765,0.546867,-0.566197,0.46765,-0.402071,2.81218e-05,3.63035e-05,-6.89274e-05,0,0,0,0,0,0
1761339455123908352,-0.507246,0.148385,0.208756,0.546825,-0.566235,0.46769,-0.402027,1.25691e-06,0.000110969,-5.51577e-05,0,0,0,0,0,0
1761339455133908224,-0.507224,0.148396,0.20875,0.546833,-0.566208,0.467661,-0.40209,-4.90783e-05,8.90247e-05,-6.22752e-06,0,0,0,0,0,0
1761339455143908352,-0.507215,0.148405,0.208749,0.546872,-0.566218,0.467628,-0.40206,-3.85339e-06,2.14302e-05,9.38132e-07,0,0,0,0,0,0
1761339455153908224,-0.507222,0.14841,0.208757,0.546836,-0.566218,0.467685,-0.402042,3.74118e-05,-3.00384e-05,-2.68323e-05,0,0,0,0,0,0
1761339455163908352,-0.507218,0.148426,0.208754,0.546884,-0.566164,0.467698,-0.402037,2.35721e-05,4.27035e-05,-1.15269e-05,0,0,0,0,0,0
1761339455173908224,-0.507236,0.148409,0.208763,0.546838,-0.56621,0.467712,-0.402021,2.48568e-05,-8.06661e-05,5.96432e-06,0,0,0,0,0,0
1761339455183908352,-0.507219,0.148399,0.208762,0.546846,-0.566187,0.467666,-0.402095,1.21081e-05,-7.15556e-05,2.2108e-05,0,0,0,0,0,0
1761339455193908224,-0.50722,0.148405,0.208754,0.546874,-0.566165,0.467682,-0.40207,4.27425e-05,-9.67787e-05,3.29323e-05,0,0,0,0,0,0
1761339455203908096,-0.507228,0.148397,0.208755,0.546836,-0.566206,0.467703,-0.402039,-3.24277e-05,-1.88754e-05,3.14618e-05,0,0,0,0,0,0
1761339455213908224,-0.507204,0.148388,0.208763,0.54687,-0.566169,0.467669,-0.402085,-9.54345e-06,0.000103665,-9.29227e-06,0,0,0,0,0,0
1761339455223908096,-0.507241,0.148406,0.208775,0.546836,-0.566173,0.467767,-0.402011,1.51992e-06,0.000111314,-3.80208e-05,0,0,0,0,0,0
