#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715273915177472,0.875128,2.18303,0.951723,0.0685348,-0.823287,-0.107872,-0.55305,0.00282061,0.00564503,-0.000384051,-0.00236665,0.0216526,0.076753,-0.0210032,0.0544091,0.0354391
1403715273925177600,0.875156,2.18309,0.951723,0.068765,-0.823239,-0.108206,-0.553028,0.00313983,0.00175129,-0.000270618,-0.00236666,0.0216526,0.076753,-0.020946,0.0543882,0.0355425
1403715273935177472,0.875199,2.18303,0.951719,0.0686086,-0.823254,-0.108236,-0.553019,0.00566394,-0.0126855,-0.000377792,-0.00236667,0.0216526,0.076753,-0.0208863,0.0543676,0.0356488
1403715273945177600,0.875262,2.18288,0.951717,0.0681421,-0.823333,-0.107825,-0.55304,0.00666825,-0.0144557,-0.000138498,-0.00236668,0.0216526,0.0767529,-0.0208242,0.0543473,0.035758
1403715273955177472,0.875319,2.18282,0.951714,0.0680359,-0.823335,-0.107654,-0.553083,0.0049846,0.00264802,-0.000227067,-0.00236669,0.0216526,0.0767529,-0.0207596,0.0543274,0.0358699
1403715273965177600,0.875365,2.18287,0.951713,0.0684017,-0.823278,-0.107844,-0.553086,0.00475702,0.00612533,1.01652e-05,-0.0023667,0.0216527,0.0767528,-0.0206929,0.0543078,0.0359844
1403715273975177472,0.875407,2.18294,0.951702,0.0687445,-0.823258,-0.10808,-0.553027,0.00370903,0.00772227,-0.00134128,-0.00236672,0.0216527,0.0767528,-0.020624,0.0542884,0.0361012
1403715273985177600,0.875443,2.18301,0.951696,0.0691541,-0.823222,-0.108394,-0.552969,0.00412696,0.0030598,-0.00018125,-0.00236673,0.0216527,0.0767527,-0.0205532,0.0542692,0.0362202
1403715273995177472,0.875505,2.18291,0.951696,0.0688665,-0.823247,-0.108246,-0.552996,0.00865132,-0.0237001,9.83029e-05,-0.00236674,0.0216527,0.0767526,-0.0204805,0.0542503,0.0363414
1403715274005177600,0.875604,2.18262,0.951703,0.0678463,-0.823352,-0.10747,-0.553117,0.0100983,-0.0265445,0.000160385,-0.00236676,0.0216527,0.0767526,-0.0204059,0.0542317,0.0364645
1403715274015177472,0.875677,2.18254,0.951699,0.0676523,-0.823385,-0.107224,-0.553139,0.00449105,0.0109708,-0.00127446,-0.00236677,0.0216527,0.0767525,-0.0203295,0.0542134,0.0365895
1403715274025177600,0.875701,2.18275,0.951702,0.0686221,-0.823278,-0.107935,-0.553042,0.00166277,0.0238228,0.00217166,-0.00236679,0.0216527,0.0767525,-0.0202516,0.0541954,0.0367161
1403715274035177472,0.875729,2.18288,0.951712,0.0691607,-0.823138,-0.108524,-0.553067,0.00450207,0.000724336,-0.00116756,-0.00236681,0.0216527,0.0767524,-0.0201725,0.0541777,0.0368437
1403715274045177344,0.875782,2.1828,0.951705,0.0689518,-0.823221,-0.10827,-0.553019,0.00554707,-0.0139362,-0.000130454,-0.00236683,0.0216527,0.0767523,-0.0200923,0.0541602,0.0369719
1403715274055177472,0.875837,2.18265,0.951705,0.0685393,-0.823313,-0.107667,-0.553051,0.00557967,-0.0138025,0.000238522,-0.00236684,0.0216527,0.0767523,-0.0200115,0.0541428,0.0371001
1403715274065177344,0.875885,2.18257,0.951722,0.0682675,-0.823324,-0.107394,-0.553122,0.0038534,-0.000717973,0.00279083,-0.00236686,0.0216528,0.0767522,-0.0199303,0.0541256,0.0372278
1403715274075177472,0.875911,2.18264,0.951749,0.0685055,-0.823242,-0.10768,-0.553158,0.0014016,0.0139379,0.00273711,-0.00236689,0.0216528,0.0767521,-0.019849,0.0541084,0.0373547
1403715274085177344,0.875921,2.18277,0.951775,0.0690542,-0.823129,-0.108119,-0.553174,0.00123172,0.0087428,0.0032264,-0.00236691,0.0216528,0.076752,-0.0197678,0.0540912,0.0374803
1403715274095177472,0.875945,2.18277,0.951795,0.0691197,-0.823109,-0.108104,-0.553197,0.00328509,-0.00832316,0.000523347,-0.00236693,0.0216528,0.076752,-0.019687,0.0540739,0.0376041
1403715274105177344,0.875983,2.18266,0.951797,0.0686926,-0.823198,-0.107694,-0.553198,0.00367625,-0.0112681,0.000164731,-0.00236695,0.0216528,0.0767519,-0.0196068,0.0540564,0.0377257
1403715274115177472,0.876017,2.18259,0.9518,0.0684418,-0.823263,-0.10736,-0.553197,0.00294419,-0.00208288,-0.000109114,-0.00236698,0.0216528,0.0767518,-0.0195274,0.0540387,0.0378446
1403715274125177344,0.87604,2.18264,0.951803,0.0686235,-0.823281,-0.107446,-0.553131,0.0015765,0.0104085,0.00176661,-0.002367,0.0216528,0.0767517,-0.0194491,0.0540207,0.0379603
1403715274135177472,0.876055,2.18275,0.951822,0.0689974,-0.823206,-0.107839,-0.553121,0.00132631,0.0105899,0.00125803,-0.00236703,0.0216528,0.0767516,-0.0193721,0.0540024,0.0380726
1403715274145177344,0.87608,2.1828,0.95183,0.0692302,-0.823169,-0.107977,-0.553119,0.00355851,-0.00124589,-0.000249833,-0.00236706,0.0216529,0.0767515,-0.0192966,0.0539838,0.0381811
1403715274155177472,0.876124,2.18275,0.951827,0.0690245,-0.823248,-0.10774,-0.553073,0.00465297,-0.00779156,-0.000542879,-0.00236708,0.0216529,0.0767514,-0.0192227,0.0539648,0.0382858
1403715274165177344,0.876164,2.1827,0.951827,0.0687831,-0.823313,-0.107564,-0.553042,0.00317472,-0.000316654,0.00093414,-0.00236711,0.0216529,0.0767514,-0.0191503,0.0539454,0.0383865
1403715274175177216,0.876192,2.18273,0.951832,0.0688716,-0.823319,-0.107612,-0.553012,0.00237435,0.00434203,-7.87347e-05,-0.00236714,0.0216529,0.0767513,-0.0190795,0.0539256,0.0384833
1403715274185177344,0.876216,2.18276,0.951826,0.0689836,-0.82334,-0.107628,-0.552964,0.00232968,0.00195708,-0.0006685,-0.00236717,0.0216529,0.0767512,-0.0190104,0.0539055,0.0385765
1403715274195177216,0.876235,2.18279,0.951828,0.0690387,-0.823327,-0.10764,-0.552974,0.00132673,0.00488774,0.000616207,-0.0023672,0.0216529,0.0767511,-0.018943,0.0538849,0.0386661
1403715274205177344,0.876246,2.18286,0.951835,0.0692628,-0.823283,-0.107818,-0.552977,0.000874428,0.00677268,0.000283556,-0.00236723,0.0216529,0.076751,-0.0188772,0.0538639,0.0387526
1403715274215177216,0.876261,2.18287,0.951834,0.0692836,-0.823288,-0.107877,-0.552955,0.00200972,-0.00463474,-0.000191327,-0.00236726,0.021653,0.0767509,-0.0188129,0.0538424,0.0388359
1403715274225177344,0.876285,2.1828,0.951835,0.068953,-0.82336,-0.107657,-0.552932,0.00241622,-0.00798178,0.000370058,-0.00236729,0.021653,0.0767508,-0.0187501,0.0538205,0.0389166
1403715274235177216,0.876303,2.18276,0.951839,0.0687674,-0.823395,-0.107563,-0.552921,0.00118426,0.00113263,0.000582411,-0.00236732,0.021653,0.0767507,-0.0186888,0.0537982,0.0389947
1403715274245177344,0.876314,2.1828,0.951841,0.0688736,-0.82338,-0.107708,-0.552902,0.000876522,0.00591519,-0.000577476,-0.00236735,0.021653,0.0767506,-0.0186288,0.0537754,0.0390707
1403715274255177216,0.876327,2.18285,0.951828,0.0690158,-0.8234,-0.107869,-0.552823,0.00145813,0.00370572,-0.00169086,-0.00236738,0.021653,0.0767505,-0.01857,0.0537521,0.0391448
1403715274265177344,0.876343,2.18287,0.951811,0.0690428,-0.823456,-0.107865,-0.552737,0.00155197,-0.000327591,-0.00123178,-0.00236741,0.021653,0.0767504,-0.0185126,0.0537284,0.0392171
1403715274275177216,0.87636,2.18285,0.9518,0.0689428,-0.823511,-0.107732,-0.552694,0.00180999,-0.00314906,-0.00116154,-0.00236745,0.0216531,0.0767503,-0.0184563,0.0537041,0.0392879
1403715274285177344,0.876377,2.18283,0.951785,0.0688207,-0.82359,-0.10758,-0.552621,0.00140806,-0.000617922,-0.00195351,-0.00236748,0.0216531,0.0767502,-0.0184011,0.0536794,0.0393573
1403715274295177216,0.876386,2.18284,0.951775,0.0688316,-0.823644,-0.107593,-0.552537,0.000399721,0.00385696,8.05013e-05,-0.00236751,0.0216531,0.0767501,-0.018347,0.0536541,0.0394253
1403715274305177088,0.876388,2.18289,0.951784,0.0689436,-0.823615,-0.107767,-0.552532,-6.83003e-05,0.00420084,0.00136431,-0.00236754,0.0216531,0.0767499,-0.0182941,0.0536282,0.0394917
1403715274315177216,0.876389,2.18291,0.951797,0.0689833,-0.823564,-0.107859,-0.552585,0.000232981,-0.000964769,0.00066116,-0.00236758,0.0216531,0.0767498,-0.0182425,0.0536016,0.0395563
