#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1759345551768184064,-939.543,-1023.16,-849.81,0.437624,0.807419,0.151498,-0.365525,37.7743,-40.9909,-208.712,-0.0139023,0.0257347,0.0360218,30.7739,20.6191,49.9332
1759345551778183936,-939.166,-1023.56,-851.897,0.437408,0.807116,0.151934,-0.366269,37.571,-40.2818,-208.657,-0.0139023,0.0257346,0.0360217,30.7739,20.6191,49.9332
1759345551788183808,-938.791,-1023.96,-853.983,0.437127,0.806881,0.152272,-0.366983,37.368,-39.5726,-208.6,-0.0139022,0.0257345,0.0360216,30.7739,20.6191,49.9331
1759345551798183936,-938.418,-1024.35,-856.069,0.436846,0.806648,0.152629,-0.367682,37.1656,-38.8634,-208.543,-0.0139022,0.0257344,0.0360215,30.774,20.6192,49.9331
1759345551808183808,-938.048,-1024.74,-858.154,0.436568,0.806421,0.153002,-0.368353,36.9635,-38.1542,-208.486,-0.0139022,0.0257343,0.0360214,30.774,20.6192,49.933
1759345551818183936,-937.679,-1025.12,-860.239,0.436205,0.806259,0.153269,-0.369025,36.7618,-37.4452,-208.429,-0.0139022,0.0257343,0.0360213,30.774,20.6192,49.933
1759345551828183808,-937.312,-1025.49,-862.322,0.435895,0.806037,0.15362,-0.369732,36.5604,-36.7364,-208.371,-0.0139022,0.0257342,0.0360212,30.7741,20.6192,49.9329
1759345551838183936,-936.947,-1025.85,-864.406,0.435622,0.80584,0.153963,-0.370339,36.3593,-36.0279,-208.313,-0.0139022,0.0257341,0.0360211,30.7741,20.6192,49.9329
1759345551848183808,-936.585,-1026.21,-866.489,0.435319,0.805611,0.154284,-0.371058,36.1583,-35.3197,-208.255,-0.0139022,0.025734,0.036021,30.7741,20.6192,49.9328
1759345551858183936,-936.224,-1026.56,-868.571,0.435036,0.805387,0.154647,-0.371725,35.9576,-34.6116,-208.196,-0.0139022,0.0257339,0.0360209,30.7742,20.6193,49.9327
1759345551868183808,-935.865,-1026.9,-870.652,0.43476,0.805156,0.15501,-0.372397,35.7571,-33.9036,-208.136,-0.0139022,0.0257338,0.0360208,30.7742,20.6193,49.9327
1759345551878183936,-935.508,-1027.24,-872.733,0.434457,0.804937,0.155353,-0.373081,35.5568,-33.1957,-208.076,-0.0139022,0.0257337,0.0360207,30.7742,20.6193,49.9326
1759345551888183808,-935.154,-1027.56,-874.814,0.434183,0.804693,0.155759,-0.373756,35.3569,-32.4879,-208.015,-0.0139021,0.0257336,0.0360206,30.7743,20.6193,49.9326
1759345551898183936,-934.801,-1027.89,-876.893,0.433898,0.804466,0.15613,-0.37442,35.1573,-31.7803,-207.955,-0.0139021,0.0257335,0.0360205,30.7743,20.6193,49.9325
1759345551908183808,-934.45,-1028.2,-878.973,0.433615,0.80424,0.156509,-0.375074,34.9579,-31.0729,-207.893,-0.0139021,0.0257334,0.0360204,30.7743,20.6194,49.9325
1759345551918183680,-934.101,-1028.51,-881.051,0.433343,0.804017,0.156899,-0.375705,34.7586,-30.3656,-207.831,-0.0139021,0.0257333,0.0360203,30.7744,20.6194,49.9324
1759345551928183808,-933.755,-1028.81,-883.129,0.432979,0.803817,0.157269,-0.376395,34.5594,-29.6589,-207.77,-0.0139021,0.0257332,0.0360201,30.7744,20.6194,49.9324
1759345551938183680,-933.41,-1029.1,-885.206,0.43267,0.803592,0.157679,-0.37706,34.3605,-28.9526,-207.707,-0.0139021,0.0257331,0.03602,30.7744,20.6194,49.9323
1759345551948183808,-933.067,-1029.39,-887.283,0.432368,0.803355,0.158093,-0.377736,34.1618,-28.2467,-207.644,-0.0139021,0.025733,0.0360199,30.7745,20.6194,49.9323
1759345551958183680,-932.726,-1029.67,-889.359,0.432093,0.80313,0.158481,-0.378368,33.9634,-27.541,-207.581,-0.0139021,0.0257328,0.0360198,30.7745,20.6195,49.9322
1759345551968183808,-932.387,-1029.94,-891.435,0.43182,0.802889,0.15891,-0.379009,33.7652,-26.8355,-207.518,-0.0139021,0.0257327,0.0360197,30.7746,20.6195,49.9321
1759345551978183680,-932.051,-1030.2,-893.509,0.431537,0.80267,0.159303,-0.379631,33.5671,-26.1302,-207.454,-0.0139021,0.0257326,0.0360195,30.7746,20.6195,49.9321
1759345551988183808,-931.716,-1030.46,-895.583,0.431251,0.802437,0.159718,-0.380274,33.369,-25.4251,-207.389,-0.013902,0.0257325,0.0360194,30.7746,20.6195,49.932
1759345551998183680,-931.383,-1030.71,-897.657,0.43091,0.802223,0.160088,-0.380954,33.171,-24.72,-207.324,-0.013902,0.0257324,0.0360193,30.7747,20.6195,49.932
1759345552008183808,-931.052,-1030.96,-899.73,0.430603,0.802,0.160529,-0.381585,32.9734,-24.015,-207.259,-0.013902,0.0257323,0.0360192,30.7747,20.6195,49.9319
1759345552018183680,-930.723,-1031.19,-901.802,0.430283,0.801782,0.160964,-0.382221,32.7759,-23.3102,-207.193,-0.013902,0.0257322,0.036019,30.7747,20.6196,49.9319
1759345552028183808,-930.396,-1031.42,-903.874,0.429961,0.801549,0.161382,-0.382895,32.5784,-22.6058,-207.126,-0.013902,0.0257321,0.0360189,30.7748,20.6196,49.9318
1759345552038183680,-930.071,-1031.64,-905.944,0.429663,0.801316,0.161778,-0.38355,32.3813,-21.9014,-207.059,-0.013902,0.025732,0.0360188,30.7748,20.6196,49.9318
1759345552048183552,-929.748,-1031.86,-908.015,0.42937,0.801061,0.162259,-0.384207,32.1844,-21.1973,-206.991,-0.013902,0.0257319,0.0360186,30.7748,20.6196,49.9317
1759345552058183680,-929.427,-1032.07,-910.084,0.429097,0.800819,0.16268,-0.384837,31.9878,-20.4937,-206.923,-0.013902,0.0257318,0.0360185,30.7749,20.6196,49.9316
1759345552068183552,-929.108,-1032.27,-912.153,0.428812,0.800597,0.163092,-0.385443,31.7913,-19.7904,-206.855,-0.013902,0.0257316,0.0360184,30.7749,20.6196,49.9316
