#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1762961823553485568,0.313213,0.529692,1.10532,0.673995,-0.593909,-0.296968,0.323748,0.0784859,-0.0437751,0.0604886,0,0,0,0,0,0
1762961823563485696,0.314707,0.529436,1.10651,0.675808,-0.591187,-0.294309,0.327359,0.0758578,-0.0431553,0.0604476,0,0,0,0,0,0
1762961823573485568,0.316326,0.528981,1.10764,0.677662,-0.588682,-0.291518,0.330523,0.0726972,-0.0426244,0.0601962,0,0,0,0,0,0
1762961823583485696,0.317603,0.528515,1.10838,0.678776,-0.586875,-0.289317,0.333371,0.0725184,-0.0439182,0.0600721,0,0,0,0,0,0
1762961823593485568,0.318861,0.528,1.10907,0.680084,-0.584872,-0.287133,0.336101,0.0726167,-0.0451037,0.0600742,0,0,0,0,0,0
1762961823603485696,0.320165,0.527393,1.10976,0.681693,-0.582462,-0.284845,0.338963,0.0713105,-0.0451044,0.0599914,0,0,0,0,0,0
1762961823613485568,0.321532,0.526695,1.11036,0.683209,-0.580343,-0.282744,0.341296,0.0694856,-0.0445688,0.059713,0,0,0,0,0,0
1762961823623485440,0.32305,0.52552,1.11065,0.683424,-0.5802,-0.280174,0.343224,0.0675443,-0.0441137,0.0596919,0,0,0,0,0,0
1762961823633485568,0.324044,0.525028,1.11084,0.683732,-0.578828,-0.279607,0.345382,0.0657487,-0.0436581,0.059898,0,0,0,0,0,0
1762961823643485440,0.325214,0.524827,1.1114,0.685519,-0.576071,-0.279874,0.346232,0.0640339,-0.0433807,0.0596288,0,0,0,0,0,0
1762961823653485568,0.326712,0.523845,1.11204,0.686788,-0.574608,-0.278529,0.347231,0.0625679,-0.0435609,0.0592802,0,0,0,0,0,0
1762961823663485440,0.327847,0.523026,1.11262,0.687875,-0.572755,-0.277266,0.349146,0.0621399,-0.0433419,0.0595796,0,0,0,0,0,0
1762961823673485568,0.328832,0.522208,1.11321,0.689078,-0.570842,-0.27589,0.350994,0.0601809,-0.0430451,0.0591818,0,0,0,0,0,0
1762961823683485440,0.329954,0.521629,1.11414,0.692501,-0.567762,-0.272965,0.351539,0.0567348,-0.0430486,0.0581346,0,0,0,0,0,0
